date,branch_id,branch_name,city,category,covers,orders,revenue,food_cost,is_weekend,month,year,quarter,is_outlier,gross_profit,gross_margin
2023-05-07,BR004,Monterrey,Monterrey,Beverages,57,51,11564.503763516706,519.69,True,5,2023,2,False,11044.813763516706,0.9550616255892016
2023-05-07,BR004,Monterrey,Monterrey,Alcohol,57,23,2695.77,606.77,True,5,2023,2,False,2089.0,0.7749177414987184
2023-05-07,BR005,Reforma,Mexico City,Starters,38,21,1787.03,502.22,True,5,2023,2,False,1284.81,0.7189638674224831
2023-05-07,BR005,Reforma,Mexico City,Main Course,38,37,6936.14,2263.03,True,5,2023,2,False,4673.110000000001,0.6737335174895548
2023-05-07,BR005,Reforma,Mexico City,Desserts,38,16,1146.8,288.7,True,5,2023,2,False,858.0999999999999,0.7482560167422392
2023-05-07,BR005,Reforma,Mexico City,Beverages,38,31,1997.52,357.41,True,5,2023,2,False,1640.11,0.8210731306820457
2023-05-07,BR005,Reforma,Mexico City,Alcohol,38,18,2252.99,506.49,True,5,2023,2,False,1746.4999999999998,0.7751920780829031
2023-05-08,BR001,Downtown,Mexico City,Starters,67,39,3329.08,912.91,False,5,2023,2,False,2416.17,0.7257770915688418
2023-05-08,BR001,Downtown,Mexico City,Main Course,67,68,12816.42,4224.86,False,5,2023,2,False,8591.560000000001,0.6703556843486715
2023-05-08,BR001,Downtown,Mexico City,Desserts,67,26,1816.18,462.36,False,5,2023,2,False,1353.8200000000002,0.7454217093019415
2023-05-08,BR001,Downtown,Mexico City,Beverages,67,55,3495.59,646.84,False,5,2023,2,False,2848.75,0.8149554152517886
2023-05-08,BR001,Downtown,Mexico City,Alcohol,67,28,3414.68,765.67,False,5,2023,2,False,2649.0099999999998,0.7757710825026064
2023-05-08,BR002,Polanco,Mexico City,Starters,68,40,3251.96,886.5,False,5,2023,2,False,2365.46,0.7273951709123113
2023-05-08,BR002,Polanco,Mexico City,Main Course,68,68,11297.4,3716.0,False,5,2023,2,False,7581.4,0.6710747605643776
2023-05-08,BR002,Polanco,Mexico City,Desserts,68,27,2166.34,568.52,False,5,2023,2,False,1597.8200000000002,0.737566586962342
2023-05-08,BR002,Polanco,Mexico City,Beverages,68,59,3490.3,626.69,False,5,2023,2,False,2863.61,0.8204480990172764
2023-05-08,BR002,Polanco,Mexico City,Alcohol,68,28,3144.55,697.25,False,5,2023,2,False,2447.3,0.7782671606430173
2023-05-08,BR003,Guadalajara,Guadalajara,Starters,48,27,2265.5,637.81,False,5,2023,2,False,1627.69,0.7184683292871331
2023-05-08,BR003,Guadalajara,Guadalajara,Main Course,48,49,8310.04,2589.24,False,5,2023,2,False,5720.800000000001,0.6884202723452595
2023-05-08,BR003,Guadalajara,Guadalajara,Desserts,48,20,1389.49,352.8,False,5,2023,2,False,1036.69,0.7460938905641639
2023-05-08,BR003,Guadalajara,Guadalajara,Beverages,48,41,2414.05,433.15,False,5,2023,2,False,1980.9,0.8205712392038276
2023-05-08,BR003,Guadalajara,Guadalajara,Alcohol,48,23,2612.06,559.23,False,5,2023,2,False,2052.83,0.7859046116857958
2023-05-08,BR004,Monterrey,Monterrey,Starters,44,25,2150.29,627.42,False,5,2023,2,False,1522.87,0.7082161010840398
2023-05-08,BR004,Monterrey,Monterrey,Main Course,44,45,7750.1,2430.96,False,5,2023,2,False,5319.14,0.6863317892672353
2023-05-08,BR004,Monterrey,Monterrey,Desserts,44,16,1282.14,317.26,False,5,2023,2,False,964.8800000000001,0.7525543232408317
2023-05-08,BR004,Monterrey,Monterrey,Beverages,44,37,2327.5,419.49,False,5,2023,2,False,1908.01,0.8197679914070891
2023-05-08,BR004,Monterrey,Monterrey,Alcohol,44,18,2138.52,476.62,False,5,2023,2,False,1661.9,0.7771262368366908
2023-05-08,BR005,Reforma,Mexico City,Starters,29,17,1356.95,372.51,False,5,2023,2,False,984.44,0.7254799366225727
2023-05-08,BR005,Reforma,Mexico City,Main Course,29,28,5346.59,1633.44,False,5,2023,2,False,3713.15,0.6944893848228497
2023-05-08,BR005,Reforma,Mexico City,Desserts,29,10,767.21,192.72,False,5,2023,2,False,574.49,0.7488041083927477
2023-05-08,BR005,Reforma,Mexico City,Beverages,29,22,1330.2,250.8,False,5,2023,2,False,1079.4,0.8114569237708615
2023-05-08,BR005,Reforma,Mexico City,Alcohol,29,13,1547.31,351.56,False,5,2023,2,False,1195.75,0.7727927823125296
2023-05-09,BR001,Downtown,Mexico City,Starters,61,35,2988.22,837.08,False,5,2023,2,False,2151.14,0.719873369430631
2023-05-09,BR001,Downtown,Mexico City,Main Course,61,62,10789.79,3299.6,False,5,2023,2,False,7490.1900000000005,0.6941923800185175
2023-05-09,BR001,Downtown,Mexico City,Desserts,61,26,1861.73,459.8,False,5,2023,2,False,1401.93,0.7530254118481198
2023-05-09,BR001,Downtown,Mexico City,Beverages,61,52,3357.56,606.49,False,5,2023,2,False,2751.0699999999997,0.8193658490093996
2023-05-09,BR001,Downtown,Mexico City,Alcohol,61,27,3283.36,756.35,False,5,2023,2,False,2527.01,0.7696414648408947
2023-05-09,BR002,Polanco,Mexico City,Starters,73,40,3564.97,1032.24,False,5,2023,2,False,2532.7299999999996,0.7104491762904035
2023-05-09,BR002,Polanco,Mexico City,Main Course,73,71,18089.815199999994,4167.7,False,5,2023,2,True,13922.115199999993,0.769610692319289
2023-05-09,BR002,Polanco,Mexico City,Desserts,73,30,2335.53,561.86,False,5,2023,2,False,1773.67,0.7594293372382286
2023-05-09,BR002,Polanco,Mexico City,Beverages,73,59,3366.73,626.69,False,5,2023,2,False,2740.04,0.8138579571275392
2023-05-09,BR002,Polanco,Mexico City,Alcohol,73,34,4047.87,919.57,False,5,2023,2,False,3128.2999999999997,0.7728262024225085
2023-05-09,BR003,Guadalajara,Guadalajara,Starters,47,30,2377.34,666.26,False,5,2023,2,False,1711.0800000000002,0.719745598021318
2023-05-09,BR003,Guadalajara,Guadalajara,Main Course,47,46,18089.815199999994,2481.93,False,5,2023,2,True,15607.885199999993,0.8627995934419496
2023-05-09,BR003,Guadalajara,Guadalajara,Desserts,47,18,1413.57,353.17,False,5,2023,2,False,1060.3999999999999,0.7501574028877239
2023-05-09,BR003,Guadalajara,Guadalajara,Beverages,47,39,2314.12,405.24,False,5,2023,2,False,1908.8799999999999,0.8248837571085337
2023-05-09,BR003,Guadalajara,Guadalajara,Alcohol,47,22,2563.04,567.67,False,5,2023,2,False,1995.37,0.7785169174105749
2023-05-09,BR004,Monterrey,Monterrey,Starters,40,23,2081.31,611.64,False,5,2023,2,False,1469.67,0.7061273909220636
2023-05-09,BR004,Monterrey,Monterrey,Main Course,40,36,6121.26,1922.46,False,5,2023,2,False,4198.8,0.685937209005989
2023-05-09,BR004,Monterrey,Monterrey,Desserts,40,15,1151.01,287.64,False,5,2023,2,False,863.37,0.7500977402455236
2023-05-09,BR004,Monterrey,Monterrey,Beverages,40,35,2167.64,380.47,False,5,2023,2,False,1787.1699999999998,0.8244773117307301
2023-05-09,BR004,Monterrey,Monterrey,Alcohol,40,19,2406.75,534.7,False,5,2023,2,False,1872.05,0.7778331775215539
2023-05-09,BR005,Reforma,Mexico City,Starters,31,19,1639.65,477.75,False,5,2023,2,False,1161.9,0.708626841094136
2023-05-09,BR005,Reforma,Mexico City,Main Course,31,30,5418.31,1708.94,False,5,2023,2,False,3709.3700000000003,0.6845990724044951
2023-05-09,BR005,Reforma,Mexico City,Desserts,31,13,916.15,228.43,False,5,2023,2,False,687.72,0.7506631010205753
2023-05-09,BR005,Reforma,Mexico City,Beverages,31,26,1573.67,287.56,False,5,2023,2,False,1286.1100000000001,0.8172679151283306
2023-05-09,BR005,Reforma,Mexico City,Alcohol,31,13,1499.3,341.62,False,5,2023,2,False,1157.6799999999998,0.7721470019342359
2023-05-10,BR001,Downtown,Mexico City,Starters,70,45,3687.94,1046.78,False,5,2023,2,False,2641.16,0.7161613258350189
2023-05-10,BR001,Downtown,Mexico City,Main Course,70,69,12188.3,4022.04,False,5,2023,2,False,8166.259999999999,0.670008122543751
2023-05-10,BR001,Downtown,Mexico City,Desserts,70,25,1903.48,481.27,False,5,2023,2,False,1422.21,0.7471630907600816
2023-05-10,BR001,Downtown,Mexico City,Beverages,70,59,3613.66,628.81,False,5,2023,2,False,2984.85,0.8259908237078197
2023-05-10,BR001,Downtown,Mexico City,Alcohol,70,32,3739.11,818.66,False,5,2023,2,False,2920.4500000000003,0.7810548499509242
2023-05-10,BR002,Polanco,Mexico City,Starters,63,37,3206.17,928.1,False,5,2023,2,False,2278.07,0.7105268903395641
2023-05-10,BR002,Polanco,Mexico City,Main Course,63,59,10319.62,3298.3,False,5,2023,2,False,7021.320000000001,0.6803855180714019
2023-05-10,BR002,Polanco,Mexico City,Desserts,63,26,1902.17,471.47,False,5,2023,2,False,1430.7,0.7521409758328645
2023-05-10,BR002,Polanco,Mexico City,Beverages,63,54,3133.21,547.57,False,5,2023,2,False,2585.64,0.8252367380418165
2023-05-10,BR002,Polanco,Mexico City,Alcohol,63,26,3046.42,639.94,False,5,2023,2,False,2406.48,0.7899370408545112
2023-05-10,BR003,Guadalajara,Guadalajara,Starters,45,25,2083.31,569.87,False,5,2023,2,False,1513.44,0.726459336344567
2023-05-10,BR003,Guadalajara,Guadalajara,Main Course,45,43,8173.87,2650.5,False,5,2023,2,False,5523.37,0.6757349945619394
2023-05-10,BR003,Guadalajara,Guadalajara,Desserts,45,18,1386.52,330.34,False,5,2023,2,False,1056.18,0.7617488388194906
2023-05-10,BR003,Guadalajara,Guadalajara,Beverages,45,35,1963.9,339.3,False,5,2023,2,False,1624.6000000000001,0.8272315291002598
2023-05-10,BR003,Guadalajara,Guadalajara,Alcohol,45,19,2291.69,484.75,False,5,2023,2,False,1806.94,0.78847488098303
2023-05-10,BR004,Monterrey,Monterrey,Starters,50,32,2925.26,781.6,False,5,2023,2,False,2143.6600000000003,0.7328100750018802
2023-05-10,BR004,Monterrey,Monterrey,Main Course,50,50,9437.38,3141.4,False,5,2023,2,False,6295.98,0.6671321913497178
2023-05-10,BR004,Monterrey,Monterrey,Desserts,50,20,1569.09,374.67,False,5,2023,2,False,1194.4199999999998,0.761218285757987
2023-05-10,BR004,Monterrey,Monterrey,Beverages,50,38,2140.84,401.34,False,5,2023,2,False,1739.5000000000002,0.8125315296799388
2023-05-10,BR004,Monterrey,Monterrey,Alcohol,50,20,2246.46,515.49,False,5,2023,2,False,1730.97,0.7705323041585428
2023-05-10,BR005,Reforma,Mexico City,Starters,24,15,1334.01,356.35,False,5,2023,2,False,977.66,0.7328730669185388
2023-05-10,BR005,Reforma,Mexico City,Main Course,24,20,3619.81,1215.93,False,5,2023,2,False,2403.88,0.6640901041767386
2023-05-10,BR005,Reforma,Mexico City,Desserts,24,10,911.86,179.73,False,5,2023,2,False,732.13,0.8028973745969776
2023-05-10,BR005,Reforma,Mexico City,Beverages,24,19,1182.71,209.51,False,5,2023,2,False,973.2,0.8228559832926077
2023-05-10,BR005,Reforma,Mexico City,Alcohol,24,10,1247.44,273.29,False,5,2023,2,False,974.1500000000001,0.7809193227730392
2023-05-11,BR001,Downtown,Mexico City,Starters,58,36,3101.77,867.57,False,5,2023,2,False,2234.2,0.7202984102625275
2023-05-11,BR001,Downtown,Mexico City,Main Course,58,57,10268.81,3334.79,False,5,2023,2,False,6934.0199999999995,0.6752505889192614
2023-05-11,BR001,Downtown,Mexico City,Desserts,58,24,1832.69,465.49,False,5,2023,2,False,1367.2,0.7460072352661934
2023-05-11,BR001,Downtown,Mexico City,Beverages,58,50,3014.97,524.89,False,5,2023,2,False,2490.08,0.8259053987270188
2023-05-11,BR001,Downtown,Mexico City,Alcohol,58,25,3092.69,675.32,False,5,2023,2,False,2417.37,0.7816399315805981
2023-05-11,BR002,Polanco,Mexico City,Starters,65,41,3209.31,914.69,False,5,2023,2,False,2294.62,0.7149885800997722
2023-05-11,BR002,Polanco,Mexico City,Main Course,65,61,10763.5,3389.39,False,5,2023,2,False,7374.110000000001,0.6851033585729549
2023-05-11,BR002,Polanco,Mexico City,Desserts,65,24,1752.26,433.31,False,5,2023,2,False,1318.95,0.7527136383869973
2023-05-11,BR002,Polanco,Mexico City,Beverages,65,54,3329.32,596.5,False,5,2023,2,False,2732.82,0.8208342844785121
2023-05-11,BR002,Polanco,Mexico City,Alcohol,65,30,3680.49,784.57,False,5,2023,2,False,2895.9199999999996,0.7868300144817674
2023-05-11,BR003,Guadalajara,Guadalajara,Starters,41,22,2003.36,582.62,False,5,2023,2,False,1420.7399999999998,0.7091785799856241
2023-05-11,BR003,Guadalajara,Guadalajara,Main Course,41,35,6374.67,2133.81,False,5,2023,2,False,4240.860000000001,0.6652673785466543
2023-05-11,BR003,Guadalajara,Guadalajara,Desserts,41,17,1273.33,310.09,False,5,2023,2,False,963.24,0.7564731844847762
2023-05-11,BR003,Guadalajara,Guadalajara,Beverages,41,33,2054.84,380.25,False,5,2023,2,False,1674.5900000000001,0.8149490957933464
2023-05-11,BR003,Guadalajara,Guadalajara,Alcohol,41,18,2029.0,465.75,False,5,2023,2,False,1563.25,0.7704534253326762
2023-05-11,BR004,Monterrey,Monterrey,Starters,49,27,2132.23,599.17,False,5,2023,2,False,1533.06,0.7189937295695117
2023-05-11,BR004,Monterrey,Monterrey,Main Course,49,44,7645.33,2345.52,False,5,2023,2,False,5299.8099999999995,0.6932087954345986
2023-05-11,BR004,Monterrey,Monterrey,Desserts,49,21,1658.2,398.54,False,5,2023,2,False,1259.66,0.7596550476420215
2023-05-11,BR004,Monterrey,Monterrey,Beverages,49,44,2717.28,480.57,False,5,2023,2,False,2236.71,0.8231429959371135
2023-05-11,BR004,Monterrey,Monterrey,Alcohol,49,23,2803.29,638.23,False,5,2023,2,False,2165.06,0.7723282286170892
2023-05-11,BR005,Reforma,Mexico City,Starters,27,16,1314.52,363.93,False,5,2023,2,False,950.5899999999999,0.7231460913489334
2023-05-11,BR005,Reforma,Mexico City,Main Course,27,25,4821.88,1558.45,False,5,2023,2,False,3263.4300000000003,0.6767961873791966
2023-05-11,BR005,Reforma,Mexico City,Desserts,27,10,690.84,178.77,False,5,2023,2,False,512.07,0.7412280701754387
2023-05-11,BR005,Reforma,Mexico City,Beverages,27,22,1280.92,237.5,False,5,2023,2,False,1043.42,0.8145863910314461
2023-05-11,BR005,Reforma,Mexico City,Alcohol,27,13,1621.91,345.18,False,5,2023,2,False,1276.73,0.7871768470506995
2023-05-12,BR001,Downtown,Mexico City,Starters,84,53,4798.31,1410.52,False,5,2023,2,False,3387.7900000000004,0.7060381676048443
2023-05-12,BR001,Downtown,Mexico City,Main Course,84,79,14953.81,4568.27,False,5,2023,2,False,10385.539999999999,0.6945079548289032
2023-05-12,BR001,Downtown,Mexico City,Desserts,84,32,2350.66,615.61,False,5,2023,2,False,1735.0499999999997,0.7381118494380301
2023-05-12,BR001,Downtown,Mexico City,Beverages,84,64,3722.05,698.8,False,5,2023,2,False,3023.25,0.8122539998119316
2023-05-12,BR001,Downtown,Mexico City,Alcohol,84,36,4129.97,929.5,False,5,2023,2,False,3200.4700000000003,0.774937832478202
2023-05-12,BR002,Polanco,Mexico City,Starters,93,55,5009.29,1360.9,False,5,2023,2,False,3648.39,0.7283247725725601
2023-05-12,BR002,Polanco,Mexico City,Main Course,93,95,17799.07,5620.64,False,5,2023,2,False,12178.43,0.6842172091013744
2023-05-12,BR002,Polanco,Mexico City,Desserts,93,39,2753.34,662.93,False,5,2023,2,False,2090.4100000000003,0.7592269752373482
2023-05-12,BR002,Polanco,Mexico City,Beverages,93,85,3791.88,815.91,False,5,2023,2,False,2975.9700000000003,0.7848270514889713
2023-05-12,BR002,Polanco,Mexico City,Alcohol,93,40,4495.76,1024.97,False,5,2023,2,False,3470.79,0.7720140754844564
2023-05-12,BR003,Guadalajara,Guadalajara,Starters,65,38,3191.48,897.1,False,5,2023,2,False,2294.38,0.7189078421296703
2023-05-12,BR003,Guadalajara,Guadalajara,Main Course,65,58,10102.52,3103.81,False,5,2023,2,False,6998.710000000001,0.6927687349295027
2023-05-12,BR003,Guadalajara,Guadalajara,Desserts,65,25,1908.51,497.65,False,5,2023,2,False,1410.8600000000001,0.7392468470167828
2023-05-12,BR003,Guadalajara,Guadalajara,Beverages,65,57,3542.06,625.33,False,5,2023,2,False,2916.73,0.8234558420805972
2023-05-12,BR003,Guadalajara,Guadalajara,Alcohol,65,31,3986.03,914.83,False,5,2023,2,False,3071.2000000000003,0.770490939606576
2023-05-12,BR004,Monterrey,Monterrey,Starters,50,30,2608.44,715.39,False,5,2023,2,False,1893.0500000000002,0.7257402892150098
2023-05-12,BR004,Monterrey,Monterrey,Main Course,50,52,9047.28,2813.09,False,5,2023,2,False,6234.1900000000005,0.6890678745435093
2023-05-12,BR004,Monterrey,Monterrey,Desserts,50,19,1384.68,360.85,False,5,2023,2,False,1023.83,0.73939827252506
2023-05-12,BR004,Monterrey,Monterrey,Beverages,50,41,2424.63,441.93,False,5,2023,2,False,1982.7,0.8177330149342373
2023-05-12,BR004,Monterrey,Monterrey,Alcohol,50,20,2498.59,564.44,False,5,2023,2,False,1934.15,0.7740965904770291
2023-05-12,BR005,Reforma,Mexico City,Starters,36,23,1979.82,565.17,False,5,2023,2,False,1414.65,0.7145346546655758
2023-05-12,BR005,Reforma,Mexico City,Main Course,36,37,6837.26,2173.01,False,5,2023,2,False,4664.25,0.6821811661396524
2023-05-12,BR005,Reforma,Mexico City,Desserts,36,13,1010.61,264.4,False,5,2023,2,False,746.21,0.7383758324180446
2023-05-12,BR005,Reforma,Mexico City,Beverages,36,30,1753.85,316.3,False,5,2023,2,False,1437.55,0.8196539042677539
2023-05-12,BR005,Reforma,Mexico City,Alcohol,36,16,1766.61,403.7,False,5,2023,2,False,1362.9099999999999,0.7714832362547478
2023-05-13,BR001,Downtown,Mexico City,Starters,112,67,3773.48,1524.0,True,5,2023,2,False,2249.48,0.5961287723798722
2023-05-13,BR001,Downtown,Mexico City,Main Course,112,98,17661.3,5421.95,True,5,2023,2,False,12239.349999999999,0.6930039125092716
2023-05-13,BR001,Downtown,Mexico City,Desserts,112,45,3276.76,846.3,True,5,2023,2,False,2430.46,0.7417265835764596
2023-05-13,BR001,Downtown,Mexico City,Beverages,112,100,6478.53,1137.86,True,5,2023,2,False,5340.67,0.8243644777441796
2023-05-13,BR001,Downtown,Mexico City,Alcohol,112,45,5350.75,1128.13,True,5,2023,2,False,4222.62,0.7891641358688034
2023-05-13,BR002,Polanco,Mexico City,Starters,91,55,4743.91,1267.64,True,5,2023,2,False,3476.2699999999995,0.7327858243516423
2023-05-13,BR002,Polanco,Mexico City,Main Course,91,85,15373.98,4805.55,True,5,2023,2,False,10568.43,0.6874231656344031
2023-05-13,BR002,Polanco,Mexico City,Desserts,91,39,2766.39,674.58,True,5,2023,2,False,2091.81,0.7561515187663345
2023-05-13,BR002,Polanco,Mexico City,Beverages,91,72,4054.96,757.55,True,5,2023,2,False,3297.41,0.813179414840097
2023-05-13,BR002,Polanco,Mexico City,Alcohol,91,39,4846.63,1058.58,True,5,2023,2,False,3788.05,0.7815843173504063
2023-05-13,BR003,Guadalajara,Guadalajara,Starters,69,44,3946.21,1057.32,True,5,2023,2,False,2888.8900000000003,0.7320669705869683
2023-05-13,BR003,Guadalajara,Guadalajara,Main Course,69,70,12502.88,3940.96,True,5,2023,2,False,8561.919999999998,0.684795823042371
2023-05-13,BR003,Guadalajara,Guadalajara,Desserts,69,28,2251.27,539.97,True,5,2023,2,False,1711.3,0.7601487160580472
2023-05-13,BR003,Guadalajara,Guadalajara,Beverages,69,61,3486.37,620.03,True,5,2023,2,False,2866.34,0.8221559960646748
2023-05-13,BR003,Guadalajara,Guadalajara,Alcohol,69,33,3989.02,839.62,True,5,2023,2,False,3149.4,0.7895172247820267
2023-05-13,BR004,Monterrey,Monterrey,Starters,67,42,3586.5,970.77,True,5,2023,2,False,2615.73,0.7293266415725638
2023-05-13,BR004,Monterrey,Monterrey,Main Course,67,62,11917.71,3874.0,True,5,2023,2,False,8043.709999999999,0.674937550922115
2023-05-13,BR004,Monterrey,Monterrey,Desserts,67,28,2196.07,526.55,True,5,2023,2,False,1669.5200000000002,0.7602307758860146
2023-05-13,BR004,Monterrey,Monterrey,Beverages,67,57,3352.1,581.61,True,5,2023,2,False,2770.49,0.8264938396825869
2023-05-13,BR004,Monterrey,Monterrey,Alcohol,67,28,3511.15,746.31,True,5,2023,2,False,2764.84,0.7874457086709483
2023-05-13,BR005,Reforma,Mexico City,Starters,39,22,1734.95,483.95,True,5,2023,2,False,1251.0,0.7210582437534223
2023-05-13,BR005,Reforma,Mexico City,Main Course,39,39,6483.28,1994.27,True,5,2023,2,False,4489.01,0.6923979837366272
2023-05-13,BR005,Reforma,Mexico City,Desserts,39,16,1217.97,311.05,True,5,2023,2,False,906.9200000000001,0.7446160414460127
2023-05-13,BR005,Reforma,Mexico City,Beverages,39,31,7791.967437165505,350.37,True,5,2023,2,False,7441.597437165505,0.9550344630126618
2023-05-13,BR005,Reforma,Mexico City,Alcohol,39,17,1906.88,407.14,True,5,2023,2,False,1499.7400000000002,0.7864889243161605
2023-05-14,BR001,Downtown,Mexico City,Starters,109,61,4846.96,1370.34,True,5,2023,2,False,3476.62,0.7172784590753791
2023-05-14,BR001,Downtown,Mexico City,Main Course,109,104,18089.815199999994,6165.91,True,5,2023,2,True,11923.905199999994,0.6591501940826902
2023-05-14,BR001,Downtown,Mexico City,Desserts,109,43,3221.79,839.61,True,5,2023,2,False,2382.18,0.7393964224856369
2023-05-14,BR001,Downtown,Mexico City,Beverages,109,93,5684.73,999.41,True,5,2023,2,False,4685.32,0.8241939370911195
2023-05-14,BR001,Downtown,Mexico City,Alcohol,109,52,5765.13,1275.59,True,5,2023,2,False,4489.54,0.7787404620537611
2023-05-14,BR002,Polanco,Mexico City,Starters,97,59,4902.8,1402.67,True,5,2023,2,False,3500.13,0.7139042995839112
2023-05-14,BR002,Polanco,Mexico City,Main Course,97,83,14715.04,4864.8,True,5,2023,2,False,9850.240000000002,0.6693994715610696
2023-05-14,BR002,Polanco,Mexico City,Desserts,97,36,2506.79,626.48,True,5,2023,2,False,1880.31,0.7500867643480308
2023-05-14,BR002,Polanco,Mexico City,Beverages,97,90,5023.43,865.34,True,5,2023,2,False,4158.09,0.8277392140429946
2023-05-14,BR002,Polanco,Mexico City,Alcohol,97,44,5068.86,1105.14,True,5,2023,2,False,3963.7199999999993,0.7819746451864915
2023-05-14,BR003,Guadalajara,Guadalajara,Starters,73,41,3607.28,1010.49,True,5,2023,2,False,2596.79,0.7198748087201436
2023-05-14,BR003,Guadalajara,Guadalajara,Main Course,73,74,14327.98,4578.06,True,5,2023,2,False,9749.919999999998,0.6804811285331218
2023-05-14,BR003,Guadalajara,Guadalajara,Desserts,73,29,2260.55,554.89,True,5,2023,2,False,1705.6600000000003,0.7545331888257283
2023-05-14,BR003,Guadalajara,Guadalajara,Beverages,73,58,3738.74,668.44,True,5,2023,2,False,3070.2999999999997,0.8212124940487971
2023-05-14,BR003,Guadalajara,Guadalajara,Alcohol,73,29,3668.04,815.01,True,5,2023,2,False,2853.0299999999997,0.777807766545621
2023-05-14,BR004,Monterrey,Monterrey,Starters,60,32,2629.25,767.69,True,5,2023,2,False,1861.56,0.7080193971664923
2023-05-14,BR004,Monterrey,Monterrey,Main Course,60,61,10647.97,3521.81,True,5,2023,2,False,7126.16,0.669250570766071
2023-05-14,BR004,Monterrey,Monterrey,Desserts,60,23,1767.6,434.58,True,5,2023,2,False,1333.02,0.7541412084181942
2023-05-14,BR004,Monterrey,Monterrey,Beverages,60,51,2959.03,509.25,True,5,2023,2,False,2449.78,0.8278996833421763
2023-05-14,BR004,Monterrey,Monterrey,Alcohol,60,25,2899.52,668.28,True,5,2023,2,False,2231.24,0.7695204723540447
2023-05-14,BR005,Reforma,Mexico City,Starters,47,30,2440.86,679.45,True,5,2023,2,False,1761.41,0.7216349975008808
2023-05-14,BR005,Reforma,Mexico City,Main Course,47,44,7776.77,2375.31,True,5,2023,2,False,5401.460000000001,0.6945634241465288
2023-05-14,BR005,Reforma,Mexico City,Desserts,47,18,1257.73,323.93,True,5,2023,2,False,933.8,0.7424486972561678
2023-05-14,BR005,Reforma,Mexico City,Beverages,47,41,2402.04,438.73,True,5,2023,2,False,1963.31,0.8173510849111588
2023-05-14,BR005,Reforma,Mexico City,Alcohol,47,20,2309.86,498.72,True,5,2023,2,False,1811.14,0.7840908106984839
2023-05-15,BR001,Downtown,Mexico City,Starters,73,41,3520.01,956.08,False,5,2023,2,False,2563.9300000000003,0.7283871352638203
2023-05-15,BR001,Downtown,Mexico City,Main Course,73,66,11377.2,3693.5,False,5,2023,2,False,7683.700000000001,0.6753594909116479
2023-05-15,BR001,Downtown,Mexico City,Desserts,73,29,2252.01,547.24,False,5,2023,2,False,1704.7700000000002,0.756999302845014
2023-05-15,BR001,Downtown,Mexico City,Beverages,73,55,3395.31,587.62,False,5,2023,2,False,2807.69,0.8269318560013666
2023-05-15,BR001,Downtown,Mexico City,Alcohol,73,31,3604.34,812.53,False,5,2023,2,False,2791.8100000000004,0.7745689918265203
2023-05-15,BR002,Polanco,Mexico City,Starters,69,38,3280.59,937.68,False,5,2023,2,False,2342.9100000000003,0.7141733651568773
2023-05-15,BR002,Polanco,Mexico City,Main Course,69,64,11051.74,3599.86,False,5,2023,2,False,7451.879999999999,0.6742721055688968
2023-05-15,BR002,Polanco,Mexico City,Desserts,69,28,1958.18,497.7,False,5,2023,2,False,1460.48,0.7458354186029885
2023-05-15,BR002,Polanco,Mexico City,Beverages,69,58,3621.08,631.63,False,5,2023,2,False,2989.45,0.8255686148883759
2023-05-15,BR002,Polanco,Mexico City,Alcohol,69,29,3504.12,769.5,False,5,2023,2,False,2734.62,0.7804013561179411
2023-05-15,BR003,Guadalajara,Guadalajara,Starters,43,27,2318.78,662.91,False,5,2023,2,False,1655.8700000000003,0.7141125936915103
2023-05-15,BR003,Guadalajara,Guadalajara,Main Course,43,38,7090.6,2260.26,False,5,2023,2,False,4830.34,0.6812314895777508
2023-05-15,BR003,Guadalajara,Guadalajara,Desserts,43,15,1077.21,256.53,False,5,2023,2,False,820.6800000000001,0.7618570195226558
2023-05-15,BR003,Guadalajara,Guadalajara,Beverages,43,36,2099.82,396.39,False,5,2023,2,False,1703.4300000000003,0.8112266765722776
2023-05-15,BR003,Guadalajara,Guadalajara,Alcohol,43,20,2525.06,555.57,False,5,2023,2,False,1969.4899999999998,0.7799775054850181
2023-05-15,BR004,Monterrey,Monterrey,Starters,48,27,2317.27,641.89,False,5,2023,2,False,1675.38,0.7229973201223855
2023-05-15,BR004,Monterrey,Monterrey,Main Course,48,42,7043.03,2266.89,False,5,2023,2,False,4776.139999999999,0.6781371086024054
2023-05-15,BR004,Monterrey,Monterrey,Desserts,48,17,1319.47,343.77,False,5,2023,2,False,975.7,0.7394635724950169
2023-05-15,BR004,Monterrey,Monterrey,Beverages,48,38,2269.4,418.25,False,5,2023,2,False,1851.15,0.8157001850709439
2023-05-15,BR004,Monterrey,Monterrey,Alcohol,48,20,2561.57,585.44,False,5,2023,2,False,1976.13,0.7714526637960313
2023-05-15,BR005,Reforma,Mexico City,Starters,24,13,1189.24,348.19,False,5,2023,2,False,841.05,0.7072163734822239
2023-05-15,BR005,Reforma,Mexico City,Main Course,24,22,3675.24,1190.06,False,5,2023,2,False,2485.18,0.6761952960895071
2023-05-15,BR005,Reforma,Mexico City,Desserts,24,9,722.17,185.86,False,5,2023,2,False,536.31,0.7426367752745198
2023-05-15,BR005,Reforma,Mexico City,Beverages,24,21,1216.56,223.39,False,5,2023,2,False,993.17,0.8163756822515946
